gene,peco,y_true,y_pred,y_prob,gene_y,trait
11596,29,0,0,0.006334658,LOC_Os01g40640,gibberellic acid exposure
4754,29,0,0,0.005796346,LOC_Os03g54040,gibberellic acid exposure
5505,29,0,0,0.005680701,LOC_Os04g48710,gibberellic acid exposure
4236,29,0,0,0.005592528,LOC_Os07g47300,gibberellic acid exposure
5725,29,0,0,0.005464649,LOC_Os01g52460,gibberellic acid exposure
3457,29,0,0,0.005241185,LOC_Os06g49130,gibberellic acid exposure
7024,29,0,0,0.004776269,LOC_Os01g31870,gibberellic acid exposure
6064,29,0,0,0.004181116,LOC_Os11g20360,gibberellic acid exposure
9145,29,0,0,0.003841299,LOC_Os03g37640,gibberellic acid exposure
5507,29,0,0,0.003786817,LOC_Os04g48790,gibberellic acid exposure
8158,29,0,0,0.003741631,LOC_Os05g50260,gibberellic acid exposure
7644,29,0,0,0.003360422,LOC_Os12g28590,gibberellic acid exposure
4994,29,0,0,0.003021347,LOC_Os03g19680,gibberellic acid exposure
6238,29,0,0,0.002903659,LOC_Os02g39870,gibberellic acid exposure
2748,29,0,0,0.002808395,LOC_Os06g04290,gibberellic acid exposure
2524,29,0,0,0.002523101,LOC_Os04g37530,gibberellic acid exposure
4562,29,0,0,0.002254851,LOC_Os06g06980,gibberellic acid exposure
9784,29,0,0,0.002186716,LOC_Os05g41110,gibberellic acid exposure
10577,29,0,0,0.002015677,LOC_Os05g08480,gibberellic acid exposure
3560,29,0,0,0.001966325,LOC_Os12g06640,gibberellic acid exposure
3401,29,0,0,0.001853606,LOC_Os05g44916,gibberellic acid exposure
7747,29,0,0,0.001650845,LOC_Os10g35030,gibberellic acid exposure
3807,29,0,0,0.001431703,LOC_Os08g32085,gibberellic acid exposure
11338,29,0,0,0.001308785,LOC_Os06g37560,gibberellic acid exposure
5409,29,0,0,0.001295442,LOC_Os02g34630,gibberellic acid exposure
1108,29,0,0,0.001060845,LOC_Os05g36160,gibberellic acid exposure
3419,29,0,0,0.000974002,LOC_Os11g18044,gibberellic acid exposure
4022,29,0,0,0.000953147,LOC_Os03g10100,gibberellic acid exposure
6880,29,0,0,0.000930883,LOC_Os04g50950,gibberellic acid exposure
9048,29,0,0,0.000930708,LOC_Os07g23030,gibberellic acid exposure
891,29,0,0,0.000910436,LOC_Os04g01140,gibberellic acid exposure
8346,29,0,0,0.000899241,LOC_Os11g02464,gibberellic acid exposure
3414,29,0,0,0.000782629,LOC_Os08g03470,gibberellic acid exposure
11948,29,0,0,0.00077225,LOC_Os08g32630,gibberellic acid exposure
4710,29,0,0,0.000673278,LOC_Os03g57970,gibberellic acid exposure
12066,29,0,0,0.000669003,LOC_Os05g50190,gibberellic acid exposure
2960,29,0,0,0.000664254,LOC_Os01g71400,gibberellic acid exposure
4746,29,0,0,0.000621812,LOC_Os02g03750,gibberellic acid exposure
5830,29,0,0,0.000528564,LOC_Os06g02510,gibberellic acid exposure
4482,29,0,0,0.000520383,LOC_Os07g16040,gibberellic acid exposure
10327,29,0,0,0.000336587,LOC_Os07g34810,gibberellic acid exposure
9653,29,0,0,0.000268803,LOC_Os02g24612,gibberellic acid exposure
320,29,0,0,0.000143934,LOC_Os11g07450,gibberellic acid exposure
8044,29,0,0,6.47E-06,LOC_Os02g35710,gibberellic acid exposure
2226,27,1,1,0.9984849,LOC_Os08g38900,benzothiadiazole exposure
6754,27,0,1,0.98679465,LOC_Os12g44230,benzothiadiazole exposure
8653,27,0,1,0.96980774,LOC_Os06g09290,benzothiadiazole exposure
10835,27,1,1,0.93811864,LOC_Os03g39610,benzothiadiazole exposure
11776,27,1,1,0.9238378,LOC_Os02g54650,benzothiadiazole exposure
2417,27,1,1,0.9176307,LOC_Os05g41460,benzothiadiazole exposure
6344,27,1,1,0.8742448,LOC_Os06g40640,benzothiadiazole exposure
11223,27,1,1,0.8608483,LOC_Os09g28630,benzothiadiazole exposure
2658,27,0,1,0.85924256,LOC_Os01g66890,benzothiadiazole exposure
914,27,0,1,0.85853183,LOC_Os06g35960,benzothiadiazole exposure
7527,27,0,1,0.842003,LOC_Os03g48940,benzothiadiazole exposure
9915,27,0,1,0.8188029,LOC_Os11g04490,benzothiadiazole exposure
11216,27,1,1,0.77690035,LOC_Os01g41710,benzothiadiazole exposure
2843,27,0,1,0.7689198,LOC_Os11g29380,benzothiadiazole exposure
2405,27,0,1,0.72076726,LOC_Os08g10430,benzothiadiazole exposure
8377,27,0,1,0.6702045,LOC_Os02g47770,benzothiadiazole exposure
9442,27,0,1,0.666447,LOC_Os02g54900,benzothiadiazole exposure
5504,27,0,1,0.6580647,LOC_Os11g01790,benzothiadiazole exposure
3697,27,0,1,0.6529846,LOC_Os01g08110,benzothiadiazole exposure
4323,27,1,1,0.6143513,LOC_Os03g06330,benzothiadiazole exposure
1748,27,0,1,0.61211985,LOC_Os01g35160,benzothiadiazole exposure
10661,27,0,1,0.5618469,LOC_Os12g31620,benzothiadiazole exposure
3910,27,0,1,0.56162244,LOC_Os03g07430,benzothiadiazole exposure
5207,27,0,1,0.544656,LOC_Os03g14730,benzothiadiazole exposure
2242,27,0,1,0.54208654,LOC_Os02g22650,benzothiadiazole exposure
6306,27,0,1,0.5290595,LOC_Os10g41150,benzothiadiazole exposure
1922,27,0,1,0.5215823,LOC_Os04g55510,benzothiadiazole exposure
7430,27,0,1,0.51948774,LOC_Os02g57720,benzothiadiazole exposure
3134,27,0,1,0.51936775,LOC_Os01g49890,benzothiadiazole exposure
6381,27,0,0,0.4982721,LOC_Os08g28690,benzothiadiazole exposure
4400,27,0,0,0.48838288,LOC_Os10g42500,benzothiadiazole exposure
11916,27,0,0,0.47517708,LOC_Os03g44540,benzothiadiazole exposure
7909,27,0,0,0.46703166,LOC_Os03g52320,benzothiadiazole exposure
552,27,0,0,0.46169293,LOC_Os09g11160,benzothiadiazole exposure
3104,27,0,0,0.45777032,LOC_Os05g26400,benzothiadiazole exposure
5137,27,1,0,0.4098677,LOC_Os06g10160,benzothiadiazole exposure
8199,27,0,0,0.4049189,LOC_Os02g04230,benzothiadiazole exposure
7519,27,0,0,0.39989588,LOC_Os06g14670,benzothiadiazole exposure
3480,27,0,0,0.38980544,LOC_Os09g25320,benzothiadiazole exposure
4081,27,0,0,0.3653881,LOC_Os10g07582,benzothiadiazole exposure
11268,27,0,0,0.33430925,LOC_Os08g04650,benzothiadiazole exposure
8729,27,0,0,0.31348893,LOC_Os05g03630,benzothiadiazole exposure
9612,27,0,0,0.31315276,LOC_Os01g55030,benzothiadiazole exposure
11709,27,0,0,0.30975026,LOC_Os08g31814,benzothiadiazole exposure
974,27,0,0,0.30094677,LOC_Os05g48870,benzothiadiazole exposure
7798,27,0,0,0.29618227,LOC_Os04g47240,benzothiadiazole exposure
2883,27,0,0,0.29420707,LOC_Os01g17190,benzothiadiazole exposure
6891,27,0,0,0.29381806,LOC_Os05g20150,benzothiadiazole exposure
5593,27,0,0,0.28897914,LOC_Os02g19140,benzothiadiazole exposure
5624,27,0,0,0.28398487,LOC_Os06g38470,benzothiadiazole exposure
8768,27,0,0,0.28186637,LOC_Os02g53620,benzothiadiazole exposure
1496,27,0,0,0.28019544,LOC_Os01g59850,benzothiadiazole exposure
6118,27,0,0,0.2729922,LOC_Os07g28460,benzothiadiazole exposure
2113,27,0,0,0.26211888,LOC_Os02g50480,benzothiadiazole exposure
8861,27,0,0,0.25719932,LOC_Os06g01370,benzothiadiazole exposure
5034,27,1,0,0.2475451,LOC_Os01g13370,benzothiadiazole exposure
2046,27,0,0,0.2438474,LOC_Os10g26630,benzothiadiazole exposure
8161,27,0,0,0.23941535,LOC_Os01g19820,benzothiadiazole exposure
9748,27,0,0,0.23719023,LOC_Os10g37730,benzothiadiazole exposure
2979,27,0,0,0.23522194,LOC_Os01g72460,benzothiadiazole exposure
1809,27,1,0,0.22678867,LOC_Os02g11070,benzothiadiazole exposure
3947,27,0,0,0.22543477,LOC_Os05g45270,benzothiadiazole exposure
2788,27,0,0,0.21515284,LOC_Os10g26660,benzothiadiazole exposure
5686,27,0,0,0.20950775,LOC_Os06g41360,benzothiadiazole exposure
5818,27,0,0,0.2076247,LOC_Os05g34540,benzothiadiazole exposure
4481,27,0,0,0.20220254,LOC_Os02g55990,benzothiadiazole exposure
9482,27,0,0,0.20146303,LOC_Os03g57760,benzothiadiazole exposure
5508,27,0,0,0.19565532,LOC_Os10g39950,benzothiadiazole exposure
12069,27,0,0,0.1950768,LOC_Os03g55800,benzothiadiazole exposure
7451,27,0,0,0.19495553,LOC_Os02g24604,benzothiadiazole exposure
3410,27,0,0,0.19045274,LOC_Os01g19840,benzothiadiazole exposure
11817,27,0,0,0.18794657,LOC_Os04g36730,benzothiadiazole exposure
7599,27,0,0,0.18618977,LOC_Os03g03164,benzothiadiazole exposure
9510,27,0,0,0.17995885,LOC_Os08g32410,benzothiadiazole exposure
8113,27,0,0,0.17991444,LOC_Os10g08879,benzothiadiazole exposure
6388,27,0,0,0.16658767,LOC_Os03g21620,benzothiadiazole exposure
10009,27,0,0,0.1538112,LOC_Os02g44860,benzothiadiazole exposure
8040,27,0,0,0.14796819,LOC_Os08g43334,benzothiadiazole exposure
7032,27,0,0,0.14746451,LOC_Os03g30430,benzothiadiazole exposure
10701,27,0,0,0.14230882,LOC_Os03g53790,benzothiadiazole exposure
11571,27,0,0,0.14094356,LOC_Os03g32526,benzothiadiazole exposure
9865,27,0,0,0.1394627,LOC_Os10g30580,benzothiadiazole exposure
8956,27,0,0,0.13937642,LOC_Os03g59264,benzothiadiazole exposure
5600,27,0,0,0.13665897,LOC_Os12g25120,benzothiadiazole exposure
5115,27,0,0,0.13412711,LOC_Os10g02584,benzothiadiazole exposure
11373,27,0,0,0.13132557,LOC_Os06g51240,benzothiadiazole exposure
6805,27,0,0,0.12709966,LOC_Os02g28810,benzothiadiazole exposure
10559,27,0,0,0.12049844,LOC_Os09g27950,benzothiadiazole exposure
10037,27,0,0,0.11458594,LOC_Os07g03270,benzothiadiazole exposure
10185,27,0,0,0.11203417,LOC_Os05g45180,benzothiadiazole exposure
9621,27,0,0,0.102625445,LOC_Os11g37100,benzothiadiazole exposure
9379,27,0,0,0.101723135,LOC_Os06g43680,benzothiadiazole exposure
2702,27,0,0,0.09941393,LOC_Os04g43020,benzothiadiazole exposure
2693,27,0,0,0.09820479,LOC_Os10g30090,benzothiadiazole exposure
6671,27,0,0,0.09771263,LOC_Os03g52760,benzothiadiazole exposure
5223,27,0,0,0.09364776,LOC_Os07g04550,benzothiadiazole exposure
1632,27,0,0,0.09244617,LOC_Os06g01840,benzothiadiazole exposure
10449,27,0,0,0.092153825,LOC_Os05g22724,benzothiadiazole exposure
5424,27,0,0,0.08512072,LOC_Os11g02620,benzothiadiazole exposure
2000,27,0,0,0.08321455,LOC_Os04g41410,benzothiadiazole exposure
826,27,0,0,0.08277218,LOC_Os07g42640,benzothiadiazole exposure
9928,27,0,0,0.08124057,LOC_Os03g01150,benzothiadiazole exposure
11536,27,0,0,0.07961414,LOC_Os08g36500,benzothiadiazole exposure
8448,27,0,0,0.07408516,LOC_Os09g25380,benzothiadiazole exposure
2714,27,0,0,0.068921074,LOC_Os02g09720,benzothiadiazole exposure
2825,27,0,0,0.06815708,LOC_Os07g22600,benzothiadiazole exposure
1796,27,0,0,0.066313826,LOC_Os01g67210,benzothiadiazole exposure
1586,27,0,0,0.06465245,LOC_Os05g23924,benzothiadiazole exposure
11546,27,0,0,0.06458334,LOC_Os03g12120,benzothiadiazole exposure
7647,27,0,0,0.06420407,LOC_Os03g44200,benzothiadiazole exposure
11188,27,0,0,0.06210751,LOC_Os06g05060,benzothiadiazole exposure
11960,27,0,0,0.060442135,LOC_Os01g22590,benzothiadiazole exposure
3418,27,0,0,0.058901403,LOC_Os04g14680,benzothiadiazole exposure
7468,27,0,0,0.058292683,LOC_Os01g49760,benzothiadiazole exposure
4645,27,0,0,0.05800742,LOC_Os06g45080,benzothiadiazole exposure
6865,27,0,0,0.05789127,LOC_Os02g52730,benzothiadiazole exposure
6396,27,0,0,0.055850264,LOC_Os02g53060,benzothiadiazole exposure
4076,27,0,0,0.049541783,LOC_Os09g01680,benzothiadiazole exposure
8342,27,0,0,0.0490626,LOC_Os09g39560,benzothiadiazole exposure
10920,27,0,0,0.048557565,LOC_Os07g35350,benzothiadiazole exposure
2391,27,0,0,0.048470728,LOC_Os11g47210,benzothiadiazole exposure
10923,27,0,0,0.048085194,LOC_Os03g56869,benzothiadiazole exposure
4393,27,0,0,0.047359306,LOC_Os03g55410,benzothiadiazole exposure
7596,27,0,0,0.047006287,LOC_Os03g59700,benzothiadiazole exposure
10219,27,0,0,0.046543278,LOC_Os03g06520,benzothiadiazole exposure
3738,27,0,0,0.04607226,LOC_Os05g33600,benzothiadiazole exposure
8168,27,0,0,0.040529687,LOC_Os06g30970,benzothiadiazole exposure
8748,27,0,0,0.03982889,LOC_Os06g19550,benzothiadiazole exposure
3664,27,0,0,0.03911457,LOC_Os05g27530,benzothiadiazole exposure
948,27,0,0,0.037134346,LOC_Os04g28180,benzothiadiazole exposure
5843,27,0,0,0.03610478,LOC_Os05g06770,benzothiadiazole exposure
4466,27,0,0,0.033439625,LOC_Os12g13720,benzothiadiazole exposure
3384,27,0,0,0.03177387,LOC_Os12g41180,benzothiadiazole exposure
6074,27,0,0,0.031564265,LOC_Os03g46260,benzothiadiazole exposure
11873,27,0,0,0.029368151,LOC_Os11g24570,benzothiadiazole exposure
11811,27,0,0,0.029012153,LOC_Os12g42970,benzothiadiazole exposure
3051,27,0,0,0.028045608,LOC_Os01g61610,benzothiadiazole exposure
3161,27,0,0,0.028028194,LOC_Os02g45700,benzothiadiazole exposure
7148,27,0,0,0.027897187,LOC_Os11g10870,benzothiadiazole exposure
7006,27,0,0,0.027139856,LOC_Os04g34976,benzothiadiazole exposure
4912,27,0,0,0.02711109,LOC_Os10g41440,benzothiadiazole exposure
7969,27,0,0,0.026640967,LOC_Os01g46870,benzothiadiazole exposure
1903,27,0,0,0.023977865,LOC_Os02g57630,benzothiadiazole exposure
11932,27,0,0,0.023259988,LOC_Os05g34450,benzothiadiazole exposure
11859,27,0,0,0.023047827,LOC_Os03g19010,benzothiadiazole exposure
7505,27,0,0,0.023042351,LOC_Os06g21120,benzothiadiazole exposure
4035,27,0,0,0.02293066,LOC_Os06g47940,benzothiadiazole exposure
1829,27,0,0,0.022919742,LOC_Os11g08930,benzothiadiazole exposure
6029,27,0,0,0.02215978,LOC_Os02g52360,benzothiadiazole exposure
1325,27,0,0,0.021697935,LOC_Os04g55440,benzothiadiazole exposure
7948,27,0,0,0.020289732,LOC_Os05g44560,benzothiadiazole exposure
4023,27,0,0,0.02022995,LOC_Os08g05490,benzothiadiazole exposure
10218,27,0,0,0.019727167,LOC_Os07g46540,benzothiadiazole exposure
6578,27,0,0,0.018829606,LOC_Os06g19680,benzothiadiazole exposure
6256,27,0,0,0.018202513,LOC_Os03g56250,benzothiadiazole exposure
11015,27,0,0,0.017418312,LOC_Os04g55650,benzothiadiazole exposure
11653,27,0,0,0.017276602,LOC_Os02g27760,benzothiadiazole exposure
9625,27,0,0,0.017247627,LOC_Os08g38410,benzothiadiazole exposure
5602,27,0,0,0.016443023,LOC_Os06g44860,benzothiadiazole exposure
10103,27,0,0,0.014431051,LOC_Os04g58480,benzothiadiazole exposure
6553,27,0,0,0.014280404,LOC_Os08g35670,benzothiadiazole exposure
5319,27,0,0,0.014202217,LOC_Os01g70840,benzothiadiazole exposure
5837,27,0,0,0.01415391,LOC_Os01g25720,benzothiadiazole exposure
6631,27,0,0,0.013027674,LOC_Os04g16746,benzothiadiazole exposure
3068,27,0,0,0.012805278,LOC_Os08g17870,benzothiadiazole exposure
7326,27,0,0,0.01203823,LOC_Os11g19160,benzothiadiazole exposure
5968,27,0,0,0.010950939,LOC_Os02g21750,benzothiadiazole exposure
8854,27,0,0,0.010822756,LOC_Os01g33930,benzothiadiazole exposure
1710,27,0,0,0.010086972,LOC_Os04g57500,benzothiadiazole exposure
1184,27,0,0,0.009836403,LOC_Os08g43160,benzothiadiazole exposure
10911,27,0,0,0.009766568,LOC_Os03g09270,benzothiadiazole exposure
11568,27,0,0,0.009500923,LOC_Os08g40260,benzothiadiazole exposure
7726,27,0,0,0.009231796,LOC_Os02g48660,benzothiadiazole exposure
2376,27,0,0,0.009051722,LOC_Os01g73900,benzothiadiazole exposure
585,27,0,0,0.008702955,LOC_Os07g31460,benzothiadiazole exposure
9789,27,0,0,0.008340416,LOC_Os03g22460,benzothiadiazole exposure
1183,27,0,0,0.0077862,LOC_Os10g02380,benzothiadiazole exposure
10975,27,0,0,0.007565633,LOC_Os08g04890,benzothiadiazole exposure
639,27,0,0,0.007564329,LOC_Os05g15890,benzothiadiazole exposure
5899,27,0,0,0.007155291,LOC_Os04g12820,benzothiadiazole exposure
11088,27,0,0,0.006817249,LOC_Os05g06320,benzothiadiazole exposure
6020,27,0,0,0.006677222,LOC_Os11g38020,benzothiadiazole exposure
1881,27,0,0,0.006587805,LOC_Os06g19730,benzothiadiazole exposure
1731,27,0,0,0.006526768,LOC_Os10g38860,benzothiadiazole exposure
8496,27,0,0,0.005932987,LOC_Os06g41730,benzothiadiazole exposure
4701,27,0,0,0.005105706,LOC_Os09g33550,benzothiadiazole exposure
1539,27,0,0,0.005025588,LOC_Os07g13634,benzothiadiazole exposure
2250,27,0,0,0.004953109,LOC_Os06g11720,benzothiadiazole exposure
11352,27,0,0,0.004751541,LOC_Os05g41400,benzothiadiazole exposure
2452,27,0,0,0.004666281,LOC_Os05g07870,benzothiadiazole exposure
7027,27,0,0,0.004384963,LOC_Os03g19452,benzothiadiazole exposure
4837,27,0,0,0.004282678,LOC_Os02g57854,benzothiadiazole exposure
3573,27,0,0,0.004164848,LOC_Os06g02240,benzothiadiazole exposure
6597,27,0,0,0.00389412,LOC_Os08g42440,benzothiadiazole exposure
8167,27,0,0,0.0033203,LOC_Os04g46130,benzothiadiazole exposure
4245,27,0,0,0.002836751,LOC_Os08g32500,benzothiadiazole exposure
4759,27,0,0,0.002673675,LOC_Os10g41120,benzothiadiazole exposure
8019,27,0,0,0.002660752,LOC_Os07g05940,benzothiadiazole exposure
5287,27,0,0,0.002603881,LOC_Os02g43750,benzothiadiazole exposure
10542,27,0,0,0.002446962,LOC_Os08g04500,benzothiadiazole exposure
5881,27,0,0,0.002350136,LOC_Os08g39150,benzothiadiazole exposure
8182,27,0,0,0.002289344,LOC_Os01g70360,benzothiadiazole exposure
6814,27,0,0,0.00217435,LOC_Os01g72140,benzothiadiazole exposure
8065,27,0,0,0.002102657,LOC_Os06g04510,benzothiadiazole exposure
5581,27,0,0,0.002082854,LOC_Os05g18850,benzothiadiazole exposure
6951,27,0,0,0.001775905,LOC_Os05g06330,benzothiadiazole exposure
8969,27,0,0,0.001453635,LOC_Os04g35700,benzothiadiazole exposure
11283,27,0,0,0.000900175,LOC_Os01g53790,benzothiadiazole exposure
2799,27,0,0,0.000876294,LOC_Os01g01070,benzothiadiazole exposure
6787,27,0,0,0.000843659,LOC_Os05g47670,benzothiadiazole exposure
5041,27,0,0,0.00082418,LOC_Os06g47700,benzothiadiazole exposure
9229,27,0,0,0.000820473,LOC_Os03g22550,benzothiadiazole exposure
6045,27,0,0,0.000774523,LOC_Os02g30650,benzothiadiazole exposure
717,27,0,0,0.000755743,LOC_Os12g38620,benzothiadiazole exposure
10087,27,0,0,0.000752322,LOC_Os02g29380,benzothiadiazole exposure
11355,27,0,0,0.000740121,LOC_Os06g43170,benzothiadiazole exposure
7681,27,0,0,0.000625314,LOC_Os02g01130,benzothiadiazole exposure
9678,27,0,0,0.000580462,LOC_Os07g40030,benzothiadiazole exposure
519,27,0,0,0.000577498,LOC_Os06g38430,benzothiadiazole exposure
4128,27,0,0,0.000447671,LOC_Os01g70140,benzothiadiazole exposure
2635,27,0,0,0.000401721,LOC_Os03g12680,benzothiadiazole exposure
5644,27,0,0,0.000179611,LOC_Os06g09860,benzothiadiazole exposure
11321,27,0,0,0.000173314,LOC_Os01g49340,benzothiadiazole exposure
3146,27,0,0,0.000168121,LOC_Os05g41270,benzothiadiazole exposure
10791,27,0,0,0.00010535,LOC_Os06g51100,benzothiadiazole exposure
6930,27,0,0,4.90E-05,LOC_Os05g10310,benzothiadiazole exposure
5630,26,0,1,0.9926877,LOC_Os09g26820,cerebroside elicitor exposure
7497,26,0,1,0.99099123,LOC_Os03g17634,cerebroside elicitor exposure
493,26,0,1,0.97906303,LOC_Os03g57160,cerebroside elicitor exposure
10318,26,0,1,0.9142602,LOC_Os02g02320,cerebroside elicitor exposure
9322,26,0,1,0.84484226,LOC_Os03g18300,cerebroside elicitor exposure
561,26,0,1,0.8227842,LOC_Os10g37490,cerebroside elicitor exposure
7439,26,0,1,0.8062834,LOC_Os06g17150,cerebroside elicitor exposure
6179,26,0,1,0.77524704,LOC_Os07g03820,cerebroside elicitor exposure
5837,26,0,1,0.7339322,LOC_Os01g25720,cerebroside elicitor exposure
1478,26,0,1,0.72777337,LOC_Os12g01430,cerebroside elicitor exposure
2167,26,0,1,0.6834242,LOC_Os01g43750,cerebroside elicitor exposure
1250,26,0,1,0.68333644,LOC_Os01g11250,cerebroside elicitor exposure
9180,26,0,1,0.6587249,LOC_Os01g65986,cerebroside elicitor exposure
11274,26,0,1,0.6322777,LOC_Os12g06160,cerebroside elicitor exposure
1054,26,0,1,0.6199737,LOC_Os02g36870,cerebroside elicitor exposure
12077,26,0,1,0.60649514,LOC_Os02g05730,cerebroside elicitor exposure
958,26,0,1,0.6023211,LOC_Os08g35190,cerebroside elicitor exposure
3338,26,0,1,0.59415156,LOC_Os04g44670,cerebroside elicitor exposure
3881,26,0,1,0.538412,LOC_Os06g04820,cerebroside elicitor exposure
5748,26,0,0,0.49379703,LOC_Os06g50390,cerebroside elicitor exposure
7927,26,0,0,0.48233354,LOC_Os10g37690,cerebroside elicitor exposure
10221,26,0,0,0.47877678,LOC_Os08g39890,cerebroside elicitor exposure
4927,26,0,0,0.43866003,LOC_Os02g47620,cerebroside elicitor exposure
3703,26,0,0,0.43460038,LOC_Os06g40190,cerebroside elicitor exposure
12052,26,0,0,0.42453977,LOC_Os10g10500,cerebroside elicitor exposure
8053,26,0,0,0.39907107,LOC_Os06g51430,cerebroside elicitor exposure
4167,26,0,0,0.398457,LOC_Os02g06592,cerebroside elicitor exposure
451,26,0,0,0.36997348,LOC_Os05g31490,cerebroside elicitor exposure
10973,26,0,0,0.36603963,LOC_Os01g46610,cerebroside elicitor exposure
3547,26,0,0,0.36430869,LOC_Os11g29850,cerebroside elicitor exposure
1599,26,0,0,0.35294583,LOC_Os02g09130,cerebroside elicitor exposure
555,26,0,0,0.34167698,LOC_Os02g02860,cerebroside elicitor exposure
10218,26,0,0,0.3392567,LOC_Os07g46540,cerebroside elicitor exposure
2776,26,0,0,0.31963655,LOC_Os12g30030,cerebroside elicitor exposure
977,26,0,0,0.28058356,LOC_Os08g27050,cerebroside elicitor exposure
8240,26,0,0,0.27914652,LOC_Os08g06020,cerebroside elicitor exposure
6238,26,0,0,0.2668308,LOC_Os02g39870,cerebroside elicitor exposure
6153,26,0,0,0.25490126,LOC_Os02g21700,cerebroside elicitor exposure
6876,26,0,0,0.25303024,LOC_Os09g35890,cerebroside elicitor exposure
5231,26,0,0,0.25271854,LOC_Os10g38238,cerebroside elicitor exposure
8829,26,0,0,0.2526132,LOC_Os03g11980,cerebroside elicitor exposure
2326,26,0,0,0.24949154,LOC_Os12g39630,cerebroside elicitor exposure
9672,26,0,0,0.24688677,LOC_Os07g33860,cerebroside elicitor exposure
8782,26,0,0,0.24629979,LOC_Os01g17240,cerebroside elicitor exposure
6850,26,0,0,0.2373083,LOC_Os03g03570,cerebroside elicitor exposure
8581,26,0,0,0.23608306,LOC_Os03g17010,cerebroside elicitor exposure
859,26,0,0,0.2261508,LOC_Os02g17320,cerebroside elicitor exposure
1712,26,0,0,0.21589848,LOC_Os11g06820,cerebroside elicitor exposure
4737,26,0,0,0.20939909,LOC_Os02g51570,cerebroside elicitor exposure
6332,26,0,0,0.20298204,LOC_Os10g22890,cerebroside elicitor exposure
